name,block,,splite,,cos
https://scratch.mit.edu/projects/19738299/,53,2.789473684,3,1.5,0.869385765
https://scratch.mit.edu/projects/20766763/,74,3.894736842,6,3,0.957087935
https://scratch.mit.edu/projects/20773795/,31,1.631578947,2,1,0.74376157
https://scratch.mit.edu/projects/20776714/,70,3.684210526,3,1.5,0.714802245
https://scratch.mit.edu/projects/20774339/,168,8.842105263,6,3,0.462822568
https://scratch.mit.edu/projects/20293752/,29,1.526315789,2,1,0.922490656
https://scratch.mit.edu/projects/20800334/,57,3,6,3,0.917601701
https://scratch.mit.edu/projects/20805092/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20805133/,29,1.526315789,2,1,0.692424765
https://scratch.mit.edu/projects/20808466/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20808466/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20816804/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/19775717/,50,2.631578947,2,1,0.683089522
https://scratch.mit.edu/projects/20823385/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20749009/,39,2.052631579,3,1.5,0.92198646
https://scratch.mit.edu/projects/20834117/,8,0.421052632,2,1,0.390360029
https://scratch.mit.edu/projects/20836397/,36,1.894736842,4,2,0.941647231
https://scratch.mit.edu/projects/20841256/,18,0.947368421,2,1,0.898645105
https://scratch.mit.edu/projects/19046015/,41,2.157894737,2,1,0.890348614
https://scratch.mit.edu/projects/19194245/,21,1.105263158,3,1.5,0.965890577
https://scratch.mit.edu/projects/20868304/,19,1,2,1,0.942857143
https://scratch.mit.edu/projects/20836783/,68,3.578947368,5,2.5,0.922122855
https://scratch.mit.edu/projects/20836804/,33,1.736842105,2,1,0.809039835
https://scratch.mit.edu/projects/20597798/,5,0.263157895,2,1,0.702764221
https://scratch.mit.edu/projects/18693037/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20825288/,81,4.263157895,4,2,0.849240439
https://scratch.mit.edu/projects/20904141/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20908590/,364,19.15789474,25,12.5,0.921337619
https://scratch.mit.edu/projects/20917448/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20879412/,95,5,5,2.5,0.895531832
https://scratch.mit.edu/projects/18338842/,21,1.105263158,2,1,0.944809024
https://scratch.mit.edu/projects/20921872/,34,1.789473684,2,1,0.793039447
https://scratch.mit.edu/projects/20921722/,584,30.73684211,16,8,0.485558839
https://scratch.mit.edu/projects/20633000/,578,30.42105263,42,21,0.939797652
https://scratch.mit.edu/projects/20630776/,837,44.05263158,60,30,0.938771247
https://scratch.mit.edu/projects/18380744/,18,0.947368421,2,1,0.957841489
https://scratch.mit.edu/projects/20212330/,30,1.578947368,2,1,0.884224678
https://scratch.mit.edu/projects/20957999/,32,1.684210526,3,1.5,0.975900073
https://scratch.mit.edu/projects/20957755/,43,2.263157895,4,2,0.934434077
https://scratch.mit.edu/projects/20896216/,23,1.210526316,2,1,0.936915978
https://scratch.mit.edu/projects/20964108/,21,1.105263158,2,1,0.965890577
https://scratch.mit.edu/projects/20964528/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20964393/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/20965176/,32,1.684210526,3,1.5,0.975900073
https://scratch.mit.edu/projects/20969641/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/20973016/,142,7.473684211,4,2,0.383755753
https://scratch.mit.edu/projects/20980630/,102,5.368421053,12,6,0.32139179
https://scratch.mit.edu/projects/20805025/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/20991831/,894,47.05263158,7,3.5,0.562442252
https://scratch.mit.edu/projects/18895424/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20900200/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20981568/,67,3.526315789,4,2,0.724194866
https://scratch.mit.edu/projects/20461547/,53,2.789473684,5,2.5,0.887641243
https://scratch.mit.edu/projects/21003500/,18,0.947368421,3,1.5,0.926302172
https://scratch.mit.edu/projects/20990753/,52,2.736842105,3,1.5,0.461546542
https://scratch.mit.edu/projects/21010241/,32,1.684210526,3,1.5,0.975900073
https://scratch.mit.edu/projects/20475582/,42,2.210526316,5,2.5,0.535828145
https://scratch.mit.edu/projects/21012680/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21012422/,17,0.894736842,2,1,0.878310066
https://scratch.mit.edu/projects/21013445/,15,0.789473684,2,1,0.941647231
https://scratch.mit.edu/projects/21013446/,15,0.789473684,2,1,0.941647231
https://scratch.mit.edu/projects/21015867/,62,3.263157895,3,1.5,0.496929347
https://scratch.mit.edu/projects/21018781/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21024008/,122,6.421052632,4,2,0.538850672
https://scratch.mit.edu/projects/21036137/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21031545/,140,7.368421053,10,5,0.600748119
https://scratch.mit.edu/projects/20560882/,26,1.368421053,3,1.5,0.9230784
https://scratch.mit.edu/projects/20509847/,32,1.684210526,2,1,0.866810558
https://scratch.mit.edu/projects/21045952/,18,0.947368421,5,2.5,0.985610761
https://scratch.mit.edu/projects/20911016/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20510069/,54,2.842105263,4,2,0.892960676
https://scratch.mit.edu/projects/20880244/,24,1.263157895,6,3,0.880920205
https://scratch.mit.edu/projects/19143662/,20,1.052631579,2,1,0.932294445
https://scratch.mit.edu/projects/21079252/,47,2.473684211,3,1.5,0.831111143
https://scratch.mit.edu/projects/21079480/,40,2.105263158,3,1.5,0.88273483
https://scratch.mit.edu/projects/20886290/,149,7.842105263,15,7.5,0.886144374
https://scratch.mit.edu/projects/20886626/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21086368/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20672073/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21090265/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21090783/,20,1.052631579,2,1,0.932294445
https://scratch.mit.edu/projects/19599902/,139,7.315789474,4,2,0.901414905
https://scratch.mit.edu/projects/19738305/,31,1.631578947,3,1.5,0.953820966
https://scratch.mit.edu/projects/19738306/,34,1.789473684,3,1.5,0.9258201
https://scratch.mit.edu/projects/21095502/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21099134/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21103654/,22,1.157894737,3,1.5,0.966091783
https://scratch.mit.edu/projects/21108538/,25,1.315789474,3,1.5,0.917596048
https://scratch.mit.edu/projects/20869366/,46,2.421052632,2,1,0.689544558
https://scratch.mit.edu/projects/21120136/,18,0.947368421,3,1.5,0.985610761
https://scratch.mit.edu/projects/20483448/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21123997/,24,1.263157895,2,1,0.797511658
https://scratch.mit.edu/projects/21125647/,44,2.315789474,3,1.5,0.811997943
https://scratch.mit.edu/projects/21126299/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20657670/,59,3.105263158,8,4,0.578683892
https://scratch.mit.edu/projects/21134466/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21134470/,18,0.947368421,4,2,0.985610761
https://scratch.mit.edu/projects/21135884/,24,1.263157895,3,1.5,0.971927393
https://scratch.mit.edu/projects/20847442/,26,1.368421053,2,1,0.884469171
https://scratch.mit.edu/projects/21138577/,49,2.578947368,4,2,0.735744294
https://scratch.mit.edu/projects/21138648/,8,0.421052632,2,1,0.406578556
https://scratch.mit.edu/projects/21144028/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/20999661/,17,0.894736842,2,1,0.971008312
https://scratch.mit.edu/projects/21000534/,29,1.526315789,2,1,0.854654774
https://scratch.mit.edu/projects/21155844/,27,1.421052632,2,1,0.888892496
https://scratch.mit.edu/projects/21156271/,32,1.684210526,3,1.5,0.975900073
https://scratch.mit.edu/projects/21156481/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21155868/,25,1.315789474,6,3,0.922772482
https://scratch.mit.edu/projects/21157343/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21157025/,4,0.210526316,1,0.5,0.676123404
https://scratch.mit.edu/projects/14439074/,26,1.368421053,2,1,0.856580503
https://scratch.mit.edu/projects/21174301/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21178701/,90,4.736842105,3,1.5,0.512458761
https://scratch.mit.edu/projects/21178541/,30,1.578947368,2,1,0.772809823
https://scratch.mit.edu/projects/21179039/,111,5.842105263,4,2,0.47583751
https://scratch.mit.edu/projects/21191892/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21193064/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21195325/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21195591/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21143669/,28,1.473684211,2,1,0.896421457
https://scratch.mit.edu/projects/21211620/,28,1.473684211,2,1,0.896421457
https://scratch.mit.edu/projects/21209981/,38,2,2,1,0.664909966
https://scratch.mit.edu/projects/21192489/,28,1.473684211,8,4,0.794276763
https://scratch.mit.edu/projects/21224029/,29,1.526315789,3,1.5,0.76406499
https://scratch.mit.edu/projects/21194432/,286,15.05263158,12,6,0.360415944
https://scratch.mit.edu/projects/21238309/,47,2.473684211,7,3.5,0.790789109
https://scratch.mit.edu/projects/21249145/,66,3.473684211,3,1.5,0.573723376
https://scratch.mit.edu/projects/21250905/,38,2,3,1.5,0.752413887
https://scratch.mit.edu/projects/21256984/,22,1.157894737,3,1.5,0.891882585
https://scratch.mit.edu/projects/21257060/,30,1.578947368,2,1,0.872871561
https://scratch.mit.edu/projects/21256979/,30,1.578947368,3,1.5,0.904958804
https://scratch.mit.edu/projects/21256992/,146,7.684210526,19,9.5,0.690065559
https://scratch.mit.edu/projects/21256969/,41,2.157894737,2,1,0.609721112
https://scratch.mit.edu/projects/21257962/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21256998/,339,17.84210526,3,1.5,0.236480339
https://scratch.mit.edu/projects/21256994/,38,2,4,2,0.920887141
https://scratch.mit.edu/projects/21256977/,52,2.736842105,4,2,0.667463932
https://scratch.mit.edu/projects/21272742/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21272797/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20879399/,50,2.631578947,3,1.5,0.943280618
https://scratch.mit.edu/projects/21284301/,44,2.315789474,3,1.5,0.857142857
https://scratch.mit.edu/projects/21254087/,132,6.947368421,6,3,0.763873138
https://scratch.mit.edu/projects/21285943/,114,6,14,7,0.637748139
https://scratch.mit.edu/projects/21286169/,57,3,2,1,0.913911555
https://scratch.mit.edu/projects/19027075/,20,1.052631579,2,1,0.957841489
https://scratch.mit.edu/projects/20879402/,77,4.052631579,5,2.5,0.868042539
https://scratch.mit.edu/projects/20089181/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21195776/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21303833/,27,1.421052632,5,2.5,0.950872826
https://scratch.mit.edu/projects/21145202/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21308106/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21315043/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21316262/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21319905/,22,1.157894737,3,1.5,0.971270996
https://scratch.mit.edu/projects/21319685/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21340479/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21340442/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/18741336/,26,1.368421053,2,1,0.897085227
https://scratch.mit.edu/projects/19080268/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/18741346/,9,0.473684211,1,0.5,0.75009157
https://scratch.mit.edu/projects/21350034/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/18447486/,20,1.052631579,2,1,0.962140471
https://scratch.mit.edu/projects/18746655/,83,4.368421053,12,6,0.644735935
https://scratch.mit.edu/projects/18746303/,21,1.105263158,2,1,0.953747635
https://scratch.mit.edu/projects/21354620/,20,1.052631579,4,2,0.957841489
https://scratch.mit.edu/projects/21354891/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20991574/,20,1.052631579,4,2,0.975900073
https://scratch.mit.edu/projects/21036511/,27,1.421052632,2,1,0.93686407
https://scratch.mit.edu/projects/20508438/,31,1.631578947,3,1.5,0.951341424
https://scratch.mit.edu/projects/21367306/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21375285/,40,2.105263158,6,3,0.862948927
https://scratch.mit.edu/projects/21389305/,22,1.157894737,3,1.5,0.966091783
https://scratch.mit.edu/projects/21323475/,23,1.210526316,2,1,0.923936435
https://scratch.mit.edu/projects/21333072/,20,1.052631579,3,1.5,0.932294445
https://scratch.mit.edu/projects/21399443/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21400694/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21336837/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21406692/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20836382/,22,1.157894737,2,1,0.730296743
https://scratch.mit.edu/projects/20836828/,21,1.105263158,3,1.5,0.944809024
https://scratch.mit.edu/projects/20877649/,50,2.631578947,2,1,0.734825079
https://scratch.mit.edu/projects/20836771/,32,1.684210526,2,1,0.825276366
https://scratch.mit.edu/projects/21410457/,97,5.105263158,6,3,0.480252542
https://scratch.mit.edu/projects/21410720/,22,1.157894737,2,1,0.938952956
https://scratch.mit.edu/projects/21429559/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21432205/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20561469/,32,1.684210526,4,2,0.975900073
https://scratch.mit.edu/projects/21444614/,82,4.315789474,4,2,0.799669626
https://scratch.mit.edu/projects/21430523/,41,2.157894737,2,1,0.688871179
https://scratch.mit.edu/projects/20462478/,313,16.47368421,38,19,0.739761288
https://scratch.mit.edu/projects/21382102/,20,1.052631579,2,1,0.901497872
https://scratch.mit.edu/projects/21462673/,21,1.105263158,2,1,0.965890577
https://scratch.mit.edu/projects/20836819/,35,1.842105263,2,1,0.733358798
https://scratch.mit.edu/projects/20836773/,73,3.842105263,4,2,0.702756756
https://scratch.mit.edu/projects/21466514/,38,2,3,1.5,0.910840068
https://scratch.mit.edu/projects/20879400/,58,3.052631579,4,2,0.896421457
https://scratch.mit.edu/projects/20879071/,57,3,4,2,0.747943104
https://scratch.mit.edu/projects/21067240/,59,3.105263158,4,2,0.924269811
https://scratch.mit.edu/projects/21468788/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21468880/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21477227/,46,2.421052632,3,1.5,0.92872692
https://scratch.mit.edu/projects/21477504/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21478754/,34,1.789473684,2,1,0.748220802
https://scratch.mit.edu/projects/21091354/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21469397/,140,7.368421053,8,4,0.690081101
https://scratch.mit.edu/projects/21433749/,38,2,2,1,0.759897104
https://scratch.mit.edu/projects/21512372/,20,1.052631579,2,1,0.957841489
https://scratch.mit.edu/projects/21515630/,131,6.894736842,11,5.5,0.649976762
https://scratch.mit.edu/projects/21520517/,46,2.421052632,3,1.5,0.850033171
https://scratch.mit.edu/projects/21531017/,34,1.789473684,6,3,0.878960425
https://scratch.mit.edu/projects/21480136/,183,9.631578947,10,5,0.798904346
https://scratch.mit.edu/projects/21553193/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20478649/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21562342/,48,2.526315789,4,2,0.87438565
https://scratch.mit.edu/projects/21568668/,22,1.157894737,2,1,0.956182887
https://scratch.mit.edu/projects/18741348/,9,0.473684211,1,0.5,0.75009157
https://scratch.mit.edu/projects/21576745/,21,1.105263158,2,1,0.927970672
https://scratch.mit.edu/projects/21269528/,153,8.052631579,6,3,0.682647183
https://scratch.mit.edu/projects/21247978/,22,1.157894737,2,1,0.887411967
https://scratch.mit.edu/projects/21249144/,45,2.368421053,2,1,0.680159997
https://scratch.mit.edu/projects/21558619/,138,7.263157895,3,1.5,0.333623926
https://scratch.mit.edu/projects/21589744/,19,1,3,1.5,0.971428571
https://scratch.mit.edu/projects/21574819/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21596030/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21600174/,45,2.368421053,5,2.5,0.771047525
https://scratch.mit.edu/projects/21607234/,65,3.421052632,2,1,0.672251563
https://scratch.mit.edu/projects/21612155/,44,2.315789474,2,1,0.953747635
https://scratch.mit.edu/projects/20482982/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20483447/,22,1.157894737,2,1,0.966091783
https://scratch.mit.edu/projects/21614300/,19,1,2,1,0.974397532
https://scratch.mit.edu/projects/20485630/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/20548602/,17,0.894736842,3,1.5,0.912159324
https://scratch.mit.edu/projects/20487385/,32,1.684210526,3,1.5,0.975900073
https://scratch.mit.edu/projects/20488006/,22,1.157894737,2,1,0.908373743
https://scratch.mit.edu/projects/21625623/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21628369/,29,1.526315789,2,1,0.894427191
https://scratch.mit.edu/projects/21613904/,23,1.210526316,2,1,0.932312367
https://scratch.mit.edu/projects/21615233/,27,1.421052632,5,2.5,0.875754976
https://scratch.mit.edu/projects/21646437/,31,1.631578947,2,1,0.915086432
https://scratch.mit.edu/projects/21641218/,30,1.578947368,3,1.5,0.961340639
https://scratch.mit.edu/projects/21646823/,30,1.578947368,5,2.5,0.94058167
https://scratch.mit.edu/projects/21644886/,55,2.894736842,2,1,0.843006464
https://scratch.mit.edu/projects/21637026/,80,4.210526316,3,1.5,0.44528511
https://scratch.mit.edu/projects/21670719/,18,0.947368421,2,1,0.822612746
https://scratch.mit.edu/projects/21677133/,39,2.052631579,3,1.5,0.956573405
https://scratch.mit.edu/projects/18508183/,24,1.263157895,3,1.5,0.897200615
https://scratch.mit.edu/projects/21643890/,34,1.789473684,3,1.5,0.958314847
https://scratch.mit.edu/projects/21686452/,69,3.631578947,3,1.5,0.868049082
https://scratch.mit.edu/projects/21686364/,51,2.684210526,4,2,0.940297927
https://scratch.mit.edu/projects/21628987/,46,2.421052632,2,1,0.826940418
https://scratch.mit.edu/projects/21702217/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21633201/,926,48.73684211,48,24,0.846785749
https://scratch.mit.edu/projects/21704636/,16,0.842105263,2,1,0.9258201
https://scratch.mit.edu/projects/21712467/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21433936/,83,4.368421053,4,2,0.837105167
https://scratch.mit.edu/projects/21716188/,47,2.473684211,2,1,0.600284226
https://scratch.mit.edu/projects/21722109/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21725247/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21067224/,61,3.210526316,4,2,0.896979057
https://scratch.mit.edu/projects/20880273/,63,3.315789474,3,1.5,0.742857143
https://scratch.mit.edu/projects/21079481/,40,2.105263158,3,1.5,0.88273483
https://scratch.mit.edu/projects/21620910/,62,3.263157895,4,2,0.834305851
https://scratch.mit.edu/projects/21739504/,14,0.736842105,2,1,0.926371019
https://scratch.mit.edu/projects/21739518/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21739520/,20,1.052631579,3,1.5,0.962140471
https://scratch.mit.edu/projects/21740083/,29,1.526315789,4,2,0.850523894
https://scratch.mit.edu/projects/21740001/,18,0.947368421,3,1.5,0.985610761
https://scratch.mit.edu/projects/21739501/,18,0.947368421,3,1.5,0.985610761
https://scratch.mit.edu/projects/21739692/,25,1.315789474,5,2.5,0.893448784
https://scratch.mit.edu/projects/21739594/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21740233/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21739499/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21739509/,16,0.842105263,4,2,0.926302172
https://scratch.mit.edu/projects/21740338/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21739524/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21739579/,20,1.052631579,2,1,0.957841489
https://scratch.mit.edu/projects/21740273/,24,1.263157895,3,1.5,0.966012279
https://scratch.mit.edu/projects/21744932/,22,1.157894737,2,1,0.908688223
https://scratch.mit.edu/projects/21296458/,19,1,3,1.5,0.976732803
https://scratch.mit.edu/projects/21747028/,19,1,3,1.5,0.755928946
https://scratch.mit.edu/projects/21748515/,47,2.473684211,4,2,0.976050531
https://scratch.mit.edu/projects/21749653/,31,1.631578947,3,1.5,0.927677313
https://scratch.mit.edu/projects/21662357/,36,1.894736842,3,1.5,0.964053726
https://scratch.mit.edu/projects/21750177/,46,2.421052632,4,2,0.966963786
https://scratch.mit.edu/projects/21750201/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21750868/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21751269/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21751914/,31,1.631578947,3,1.5,0.882716666
https://scratch.mit.edu/projects/21752028/,53,2.789473684,3,1.5,0.875983412
https://scratch.mit.edu/projects/21755531/,21,1.105263158,2,1,0.917020524
https://scratch.mit.edu/projects/21756085/,36,1.894736842,4,2,0.956303367
https://scratch.mit.edu/projects/21702152/,48,2.526315789,4,2,0.940324692
https://scratch.mit.edu/projects/21549146/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21764670/,70,3.684210526,2,1,0.73606993
https://scratch.mit.edu/projects/21764470/,46,2.421052632,3,1.5,0.822612746
https://scratch.mit.edu/projects/21782807/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21788907/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21617846/,25,1.315789474,2,1,0.881917104
https://scratch.mit.edu/projects/21798263/,61,3.210526316,2,1,0.680336051
https://scratch.mit.edu/projects/21808880/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21749357/,105,5.526315789,8,4,0.936820633
https://scratch.mit.edu/projects/21811297/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21811521/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21811935/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21740135/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21829207/,21,1.105263158,2,1,0.965890577
https://scratch.mit.edu/projects/21831987/,20,1.052631579,2,1,0.957841489
https://scratch.mit.edu/projects/21124301/,266,14,7,3.5,0.548124252
https://scratch.mit.edu/projects/21647474/,67,3.526315789,4,2,0.706187864
https://scratch.mit.edu/projects/21835658/,57,3,4,2,0.888600242
https://scratch.mit.edu/projects/21837082/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/19159466/,18,0.947368421,3,1.5,0.985610761
https://scratch.mit.edu/projects/21655193/,22,1.157894737,2,1,0.968329664
https://scratch.mit.edu/projects/21847102/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/20478277/,24,1.263157895,2,1,0.932183199
https://scratch.mit.edu/projects/21853659/,24,1.263157895,2,1,0.932183199
https://scratch.mit.edu/projects/21854560/,24,1.263157895,3,1.5,0.920087412
https://scratch.mit.edu/projects/20066000/,20,1.052631579,2,1,0.957841489
https://scratch.mit.edu/projects/21767144/,186,9.789473684,3,1.5,0.719726304
https://scratch.mit.edu/projects/21858720/,22,1.157894737,3,1.5,0.942847304
https://scratch.mit.edu/projects/10704077/,23,1.210526316,2,1,0.686402549
https://scratch.mit.edu/projects/21873573/,26,1.368421053,2,1,0.907114735
https://scratch.mit.edu/projects/21879628/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21879844/,18,0.947368421,2,1,0.957841489
https://scratch.mit.edu/projects/21879585/,18,0.947368421,5,2.5,0.985610761
https://scratch.mit.edu/projects/21880854/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21881145/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21879665/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21879615/,23,1.210526316,2,1,0.902193709
https://scratch.mit.edu/projects/21880475/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21755695/,46,2.421052632,3,1.5,0.885584134
https://scratch.mit.edu/projects/21755120/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21810497/,28,1.473684211,2,1,0.873862898
https://scratch.mit.edu/projects/21811637/,46,2.421052632,3,1.5,0.962874242
https://scratch.mit.edu/projects/21826940/,32,1.684210526,3,1.5,0.975900073
https://scratch.mit.edu/projects/21889866/,34,1.789473684,3,1.5,0.88640526
https://scratch.mit.edu/projects/21811644/,43,2.263157895,4,2,0.687825158
https://scratch.mit.edu/projects/21890753/,55,2.894736842,7,3.5,0.924506911
https://scratch.mit.edu/projects/21824720/,38,2,3,1.5,0.9652474
https://scratch.mit.edu/projects/21825651/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21830843/,19,1,2,1,0.971428571
https://scratch.mit.edu/projects/21764640/,38,2,4,2,0.972597525
https://scratch.mit.edu/projects/21911353/,22,1.157894737,2,1,0.942847304
https://scratch.mit.edu/projects/21916577/,24,1.263157895,2,1,0.927105069
https://scratch.mit.edu/projects/21740382/,16,0.842105263,4,2,0.956182887
https://scratch.mit.edu/projects/21739660/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21932842/,64,3.368421053,2,1,0.440626243
https://scratch.mit.edu/projects/21934850/,50,2.631578947,3,1.5,0.769400102
https://scratch.mit.edu/projects/21936069/,22,1.157894737,4,2,0.971270996
https://scratch.mit.edu/projects/21457660/,20,1.052631579,2,1,0.957841489
https://scratch.mit.edu/projects/18642332/,39,2.052631579,3,1.5,0.938683212
https://scratch.mit.edu/projects/21951141/,31,1.631578947,2,1,0.823799166
https://scratch.mit.edu/projects/21958054/,61,3.210526316,3,1.5,0.79097699
https://scratch.mit.edu/projects/21960847/,424,22.31578947,31,15.5,0.940805826
https://scratch.mit.edu/projects/21961197/,22,1.157894737,2,1,0.932294445
https://scratch.mit.edu/projects/21969446/,33,1.736842105,2,1,0.890570221
https://scratch.mit.edu/projects/21803095/,24,1.263157895,3,1.5,0.902707567
https://scratch.mit.edu/projects/21978221/,30,1.578947368,2,1,0.842114903
https://scratch.mit.edu/projects/21980705/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21730697/,27,1.421052632,9,4.5,0.878310066
https://scratch.mit.edu/projects/21795541/,103,5.421052632,5,2.5,0.916577558
https://scratch.mit.edu/projects/21069738/,40,2.105263158,4,2,0.914421328
https://scratch.mit.edu/projects/21991787/,18,0.947368421,2,1,0.985610761
https://scratch.mit.edu/projects/21285840/,105,5.526315789,5,2.5,0.788878136
https://scratch.mit.edu/projects/21832916/,22,1.157894737,2,1,0.908688223
https://scratch.mit.edu/projects/21832905/,20,1.052631579,2,1,0.932294445
